Periode;Wijk;Zone;Naam straat / segment;Parkeercapaciteit 2013;bewoner aantal augustus 2013;buitenlander aantal augustus 2013;andere aantal augustus 2013;totaal aantal augustus 2013 ;% bezetting augustus 2013;% bewoner augustus 2013;% buitenlander augustus 2013;% andere augustus 2013;opmerkingen augustus 2013;B: betalend ook bewoners BV: betalend uitgezonderd bewoners;Parkeercapaciteit 2009;bewoner aantal augustus 2009;buitenlander aantal augustus 2009;andere aantalaugustus 2009 ;totaal aantal augustus 2009 ;% bezetting augustus 2009;% bewoner augustus 2009;% buitenlander augustus 2009;% andere augustus 2009;opmerkingen augustus 2009 ;latWGS84;loWGS84;Aangemaakt op
aug/13;3;1;Maagdendal paar (noord);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
aug/13;3;1;Maagdendal totaal;0;0;0;0;0;N;0;0;0;;;2;1;0;1;2;N;1;0;1;;;;8/07/2016
aug/13;3;1;Noord Gistelhof (Annuntiatenstraat - Korte Raamstraat) onpaar (noord);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
aug/13;3;1;Noord Gistelhof (Sterstraat - West-Gistelhof) paar (zuid);4;2;1;1;4;1;0,5;0,25;0,25;;;;;;;;;;;;;;;8/07/2016
aug/13;3;1;Noord Gistelhof (West-Gistelhof - Hoedenmakersstraat) paar (zuid);4;0;1;0;1;0.25;0;1;0;;;;;;;;;;;;;;;8/07/2016
aug/13;3;1;Noord Gistelhof totaal;8;2;2;1;5;0.625;0,4;0,4;0,2;;;8;4;0;1;5;0.625;0,8;0;0,2;;;;8/07/2016
aug/13;3;1;Oost Gistelhof (Gouden Handstraat - Augustijnenrei) paar (oost);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
aug/13;3;1;Oost Gistelhof (Sterstraat - Augustijnenrei) onpaar (west);15;5;4;3;12;0.8;0,416666667;0,333333333;0,25;;;;;;;;;;;;;;;8/07/2016
aug/13;3;1;Oost Gistelhof (Sterstraat - Gouden Handstraat) paar (oost);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
aug/13;3;1;Oost Gistelhof totaal;15;5;4;3;12;0.8;0,416666667;0,333333333;0,25;;;18;5;1;6;12;0.666666666666667;0,416666667;0,083333333;0,5;;;;8/07/2016
aug/13;3;1;Oosterlingenplein kant huizen (west);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
aug/13;3;1;Oosterlingenplein kant plein (oost);5;2;0;3;5;1;0,4;0;0,6;;;;;;;;;;;;;;;8/07/2016
aug/13;3;1;Oosterlingenplein totaal;5;2;0;3;5;1;0,4;0;0,6;;;5;0;3;2;5;1;0;0,6;0,4;;;;8/07/2016
aug/13;3;1;Rode Haanstraat;5;1;0;2;3;0.6;0,333333333;0;0,666666667;;;7;1;0;3;4;0.571428571428571;0,25;0;0,75;;;;8/07/2016
aug/13;3;1;Sarepta;0;0;0;0;0;N;0;0;0;;;0;0;0;0;0;N;0;0;0;;;;8/07/2016
aug/13;3;1;Schotinnenstraat;0;0;0;0;0;N;0;0;0;;;0;0;0;0;0;N;0;0;0;;;;8/07/2016
aug/13;3;1;Schrijversstraat onpaar (noord);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
aug/13;3;1;Schrijversstraat paar (zuid);19;10;0;3;13;0.684210526315789;0,769230769;0;0,230769231;;;;;;;;;;;;;;;8/07/2016
aug/13;3;1;Schrijversstraat totaal;19;10;0;3;13;0.684210526315789;0,769230769;0;0,230769231;;;19;6;0;3;9;0.473684210526316;0,666666667;0;0,333333333;;;;8/07/2016
aug/13;3;1;Sint-Claradreef (Komvest - Sincfal) onpaar (zuid);17;7;0;5;12;0.705882352941177;0,583333333;0;0,416666667;;;;;;;;;;;;;;;8/07/2016
aug/13;3;1;Sint-Claradreef (Komvest - Sincfal) paar (noord);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
aug/13;3;1;Sint-Claradreef (Sincfal - Calvariebergstraat) onpaar (west);2;5;0;2;7;3.5;0,714285714;0;0,285714286;;;;;;;;;;;;;;;8/07/2016
aug/13;3;1;Sint-Claradreef (Sincfal - Calvariebergstraat) paar (oost);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
aug/13;3;1;Sint-Claradreef (Sincfal);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
aug/13;3;1;Sint-Claradreef totaal;19;12;0;7;19;1;0,631578947;0;0,368421053;;;27;7;0;8;15;0.555555555555556;0,466666667;0;0,533333333;;;;8/07/2016
aug/13;3;1;Sint-Clarastraat (Baliestraat - J.Wealestraat) paar (oost);7;3;0;0;3;0.428571428571429;1;0;0;;;;;;;;;;;;;;;8/07/2016
aug/13;3;1;Sint-Clarastraat (Bidderstraat - Maagdendal) paar (oost);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
aug/13;3;1;Sint-Clarastraat (J.Wealestraat - Bidderstraat) paar (oost);30;8;1;7;16;0.533333333333333;0,5;0,0625;0,4375;;;;;;;;;;;;;;;8/07/2016
aug/13;3;1;Sint-Clarastraat (J.Wealestraat - J.Wealestraat) onpaar (west);18;5;0;5;10;0.555555555555556;0,5;0;0,5;;;;;;;;;;;;;;;8/07/2016
aug/13;3;1;Sint-Clarastraat (J.Wealestraat - J.Wealestraat) paar (oost);17;2;0;4;6;0.352941176470588;0,333333333;0;0,666666667;;;;;;;;;;;;;;;8/07/2016
aug/13;3;1;Sint-Clarastraat (J.Wealestraat - Sint-Claradreef) onpaar (west);6;2;0;4;6;1;0,333333333;0;0,666666667;;;;;;;;;;;;;;;8/07/2016
aug/13;3;1;Sint-Clarastraat (Kapelstraat - J.Wealestraat) onpaar (west);5;2;0;2;4;0.8;0,5;0;0,5;;;;;;;;;;;;;;;8/07/2016
aug/13;3;1;Sint-Clarastraat (Maagdendal - Sint-Jorisstraat) paar (oost);7;2;0;4;6;0.857142857142857;0,333333333;0;0,666666667;;;;;;;;;;;;;;;8/07/2016
aug/13;3;1;Sint-Clarastraat (Sint-Jorisstraat - Kapelstraat) onpaar (west);9;3;1;5;9;1;0,333333333;0,111111111;0,555555556;;;;;;;;;;;;;;;8/07/2016
aug/13;3;1;Sint-Clarastraat totaal;99;27;2;31;60;0.606060606060606;0,45;0,033333333;0,516666667;;;99;19;3;24;46;0.464646464646465;0,413043478;0,065217391;0,52173913;;;;8/07/2016
aug/13;3;1;Sint-Gillisdorpstraat onpaar (west);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
aug/13;3;1;Sint-Gillisdorpstraat paar (oost);19;8;1;2;11;0.578947368421053;0,727272727;0,090909091;0,181818182;;;;;;;;;;;;;;;8/07/2016
aug/13;3;1;Sint-Gillisdorpstraat totaal;19;8;1;2;11;0.578947368421053;0,727272727;0,090909091;0,181818182;;;19;11;0;0;11;0.578947368421053;1;0;0;;;;8/07/2016
aug/13;3;1;Sint-Gilliskerkhof kant huizen (noord);7;1;2;2;5;0.714285714285714;0,2;0,4;0,4;;;;;;;;;;;;;;;8/07/2016
aug/13;3;1;Sint-Gilliskerkhof kant kerk (zuid);9;2;1;3;6;0.666666666666667;0,333333333;0,166666667;0,5;inname OD voor private werken: verlies 2 pp;;;;;;;;;;;;;;8/07/2016
aug/13;3;1;Sint-Gilliskerkhof totaal;16;3;3;5;11;0.6875;0,272727273;0,272727273;0,454545455;;;15;2;2;4;8;0.533333333333333;0,25;0,25;0,5;;;;8/07/2016
aug/13;3;1;Sint-Gilliskerkstraat onpaar (west);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
aug/13;3;1;Sint-Gilliskerkstraat paar (oost);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
aug/13;3;1;Sint-Gilliskerkstraat totaal;0;0;0;0;0;N;0;0;0;;;0;0;0;0;0;N;0;0;0;;;;8/07/2016
aug/13;3;1;Sint-Gilliskoorstraat onpaar (noord);6;2;0;1;3;0.5;0,666666667;0;0,333333333;;;;;;;;;;;;;;;8/07/2016
aug/13;3;1;Sint-Gilliskoorstraat paar (zuid);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
aug/13;3;1;Sint-Gilliskoorstraat totaal;6;2;0;1;3;0.5;0,666666667;0;0,333333333;;;5;1;0;3;4;0.8;0,25;0;0,75;;;;8/07/2016
aug/13;3;1;Spaanse Loskaai kant huizen (zuid);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
aug/13;3;1;Spaanse Loskaai kant water (noord);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
aug/13;3;1;Spaanse Loskaai totaal;0;0;0;0;0;N;0;0;0;;;2;0;0;3;3;N;0;0;1;;;;8/07/2016
aug/13;3;1;Spanjaardstraat (Academiestraat - Kipstraat) paar (oost);14;2;3;5;10;0.714285714285714;0,2;0,3;0,5;;;;;;;;;;;;;;;8/07/2016
aug/13;3;1;Spanjaardstraat (Kipstraat - Academiestraat) onpaar (west);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
