Id;Nr;Id_1;Wijk;Naam;Capaciteit;Ingenomen;Beschikbaar;Bewoner;Buitenlander;Andere;Bezet;Bezetgraad;AandBew;AandBuit;AandAnder;latWGS84;loWGS84;Aangemaakt op
0;101302;101302;1;Leeuwstraat onpaar (west);0;;0;0;0;0;0;0;0;0;0;51.2104722682429,51.2104722682429,51.2104722682429,51.2104722682429,51.2104722682429,51.2104722682429,51.2104722682429,51.2104722682429,51.2104722682429,51.2104722682429,51.2104722682429,51.2104722682429,51.2104722682429,51.2104722682429,51.2104722682429,51.2104722682429,51.2104722682429,51.2104722682429,51.2104722682429,51.2104722682429,51.2104722682429,51.2104722682429,51.2104722682429,51.2104722682429;3.21847372127427,3.21847372127427,3.21847372127427,3.21847372127427,3.21847372127427,3.21847372127427,3.21847372127427,3.21847372127427,3.21847372127427,3.21847372127427,3.21847372127427,3.21847372127427,3.21847372127427,3.21847372127427,3.21847372127427,3.21847372127427,3.21847372127427,3.21847372127427,3.21847372127427,3.21847372127427,3.21847372127427,3.21847372127427,3.21847372127427,3.21847372127427;12/08/2016
0;801702;801702;8;Oude Gentweg (Driekroezenstraat - Werkhuisstraat) onpaar (noord);0;;0;0;0;0;0;0;0;0;0;51.2027372694455,51.2027372694455,51.2027372694455,51.2027372694455,51.2027372694455,51.2027372694455;3.22747995066069,3.22747995066069,3.22747995066069,3.22747995066069,3.22747995066069,3.22747995066069;12/08/2016
0;1000106;1000106;10;Boeveriestraat (Van Voldenstraat - Fonteinstraat) onpaar (west);8;;8;3;0;1;1;0.5;0.75;0;0.25;51.2025825798978,51.2025825798978;3.21595285886902,3.21595285886902;12/08/2016
0;801501;801501;8;Nieuwe Gentweg (Katelijnestraat - Groeninge) onpaar (noord);0;;0;0;0;0;0;0;0;0;0;51.2034480731239,51.2034480731239,51.2034480731239,51.2034480731239,51.2034480731239,51.2034480731239,51.2034480731239,51.2034480731239,51.2034480731239,51.2034480731239,51.2034480731239;3.22692392278785,3.22692392278785,3.22692392278785,3.22692392278785,3.22692392278785,3.22692392278785,3.22692392278785,3.22692392278785,3.22692392278785,3.22692392278785,3.22692392278785;12/08/2016
0;1002309;1002309;10;Smedenstraat (Kegelschoolstraat - Zwijnstraat) onpaar (zuid);10;;10;0;0;8;8;0.8;0;0;1;51.2055226457279,51.2055226457279,51.2055226457279,51.2055226457279;3.21536369785561,3.21536369785561,3.21536369785561,3.21536369785561;12/08/2016
0;102402;102402;1;Raamstraat (Sledestraat - Gieterijstraat) paar (oost);0;;0;0;0;0;0;0;0;0;0;51.2131649348767,51.2131649348767,51.2131649348767,51.2131649348767;3.21758813113925,3.21758813113925,3.21758813113925,3.21758813113925;12/08/2016
0;502309;502309;5;Rolweg (A.Rodenbachstraat - Kruisvest) paar (zuid);22;;22;4;0;12;12;0.72727272727273;0.25;0;0.75;51.214225559524,51.214225559524,51.214225559524,51.214225559524,51.214225559524,51.214225559524,51.214225559524;3.23513472938652,3.23513472938652,3.23513472938652,3.23513472938652,3.23513472938652,3.23513472938652,3.23513472938652;12/08/2016
0;1002303;1002303;10;Smedenstraat (Kreupelenstraat - Kammakersstraat) paar (noord);0;;0;0;0;0;0;0;0;0;0;51.2055838056749,51.2055838056749,51.2055838056749;3.21521829452664,3.21521829452664,3.21521829452664;12/08/2016
0;701902;701902;7;Stalijzerstraat (pleintje) kant pleintje (oost);0;;0;0;0;0;0;0;0;0;0;51.2049006072523,51.2049006072523,51.2049006072523;3.23214771875125,3.23214771875125,3.23214771875125;12/08/2016
0;1101606;1101606;11;Korte Vulderstraat (Oranjeboomstraat - Sint-Salvatorskerkhof) onpaar (zuid);0;;0;0;0;0;0;0;0;0;0;51.2049718405026,51.2049718405026;3.22080638275663,3.22080638275663;12/08/2016
0;1101800;1101800;11;Lendestraat;0;;0;0;0;0;0;0;0;0;0;51.2055210024825,51.2055210024825;3.22031508096874,3.22031508096874;12/08/2016
0;1102503;1102503;11;Oude Burg (Sint-Niklaasstraat - Wollestraat) paar (noord);0;;0;0;0;0;0;0;0;0;0;51.2072083734389,51.2072083734389,51.2072083734389,51.2072083734389,51.2072083734389,51.2072083734389;3.22486717506041,3.22486717506041,3.22486717506041,3.22486717506041,3.22486717506041,3.22486717506041;12/08/2016
0;102002;102002;1;Oude Zak (Rozendal - Ezelstraat) paar (noord);17;7;10;4;1;5;5;1;0.4;0.1;0.5;51.2107947970094,51.2107947970094,51.2107947970094,51.2107947970094,51.2107947970094,51.2107947970094,51.2107947970094;3.21874989599434,3.21874989599434,3.21874989599434,3.21874989599434,3.21874989599434,3.21874989599434,3.21874989599434;12/08/2016
0;103102;103102;1;Wulfhagestraat (Haanstraat - Moerstraat) paar (oost);5;;5;3;0;1;1;0.8;0.75;0;0.25;51.2076371668042,51.2076371668042,51.2076371668042;3.21829824116938,3.21829824116938,3.21829824116938;12/08/2016
0;302800;302800;3;Schotinnenstraat;0;;0;0;0;0;0;0;0;0;0;51.2145258706521,51.2145258706521;3.2258797224311,3.2258797224311;12/08/2016
0;301902;301902;3;Kortewinkel paar (zuid);0;;0;0;0;0;0;0;0;0;0;51.2122243066673,51.2122243066673,51.2122243066673,51.2122243066673,51.2122243066673,51.2122243066673,51.2122243066673,51.2122243066673,51.2122243066673,51.2122243066673,51.2122243066673,51.2122243066673,51.2122243066673,51.2122243066673,51.2122243066673,51.2122243066673,51.2122243066673,51.2122243066673,51.2122243066673;3.22323497872767,3.22323497872767,3.22323497872767,3.22323497872767,3.22323497872767,3.22323497872767,3.22323497872767,3.22323497872767,3.22323497872767,3.22323497872767,3.22323497872767,3.22323497872767,3.22323497872767,3.22323497872767,3.22323497872767,3.22323497872767,3.22323497872767,3.22323497872767,3.22323497872767;12/08/2016
0;600801;600801;6;Kazernevest (Predikherenrei - Ganzenstraat kant water (oost));0;;0;0;0;0;0;0;0;0;0;51.2055026872215,51.2055026872215,51.2055026872215,51.2055026872215,51.2055026872215,51.2055026872215,51.2055026872215,51.2055026872215,51.2055026872215,51.2055026872215,51.2055026872215,51.2055026872215,51.2055026872215,51.2055026872215,51.2055026872215,51.2055026872215,51.2055026872215,51.2055026872215;3.23704748316722,3.23704748316722,3.23704748316722,3.23704748316722,3.23704748316722,3.23704748316722,3.23704748316722,3.23704748316722,3.23704748316722,3.23704748316722,3.23704748316722,3.23704748316722,3.23704748316722,3.23704748316722,3.23704748316722,3.23704748316722,3.23704748316722,3.23704748316722;12/08/2016
0;901700;901700;9;Sint-Obrechtstraat;9;;9;6;0;1;1;0.77777777777778;0.85714285714286;0;0.14285714285714;51.2030537170619,51.2030537170619;3.22006773642979,3.22006773642979;12/08/2016
0;502204;502204;5;Rodestraat (Verbrand Nieuwland - Langestraat) paar (zuid);3;;3;1;0;1;1;0.66666666666667;0.5;0;0.5;51.2114045719499,51.2114045719499,51.2114045719499,51.2114045719499;3.2355814862328,3.2355814862328,3.2355814862328,3.2355814862328;12/08/2016
0;601203;601203;6;Langestraat (Ganzenstraat - Kersenboomstraat) onpaar (noord);5;;5;0;1;4;4;1;0;0.2;0.8;51.2103397806098,51.2103397806098,51.2103397806098,51.2103397806098,51.2103397806098,51.2103397806098,51.2103397806098,51.2103397806098;3.23499666662788,3.23499666662788,3.23499666662788,3.23499666662788,3.23499666662788,3.23499666662788,3.23499666662788,3.23499666662788;12/08/2016
0;701203;701203;7;Kruitenbergstraat (Minderbroedersstraat - Zwarteleertouwersstraat) paar (zuid);0;;0;0;0;0;0;0;0;0;0;51.2076950299056,51.2076950299056,51.2076950299056;3.23134909859961,3.23134909859961,3.23134909859961;12/08/2016
0;1002310;1002310;10;Smedenstraat (Zwijnstraat - Vrijdagmarkt) onpaar (zuid);12;;12;0;0;11;11;0.91666666666667;0;0;1;51.2057243115761,51.2057243115761,51.2057243115761,51.2057243115761,51.2057243115761,51.2057243115761,51.2057243115761;3.2166740354962,3.2166740354962,3.2166740354962,3.2166740354962,3.2166740354962,3.2166740354962,3.2166740354962;12/08/2016
0;1002000;1002000;10;Paalstraat;0;;0;0;0;0;0;0;0;0;0;51.2070401887271,51.2070401887271,51.2070401887271,51.2070401887271,51.2070401887271;3.21518782841089,3.21518782841089,3.21518782841089,3.21518782841089,3.21518782841089;12/08/2016
0;300306;300306;3;Baliestraat (Annuntiatenstraat - Lange Raamstraat) onpaar (west);15;;15;2;3;4;4;0.6;0.22222222222222;0.33333333333333;0.44444444444444;51.2159501314701,51.2159501314701,51.2159501314701,51.2159501314701,51.2159501314701,51.2159501314701,51.2159501314701,51.2159501314701;3.22624339186103,3.22624339186103,3.22624339186103,3.22624339186103,3.22624339186103,3.22624339186103,3.22624339186103,3.22624339186103;12/08/2016
0;600206;600206;6;Bilkske (Hooistraat - splitsing) paar (zuid);14;;14;7;0;6;6;0.92857142857143;0.53846153846154;0;0.46153846153846;51.2084862830028,51.2084862830028;3.23675927549203,3.23675927549203;12/08/2016
0;1100504;1100504;11;Geldmuntstraat (Geerwijnstraat - Korte Zilverstraat) onpaar (zuid);0;;0;0;0;0;0;0;0;0;0;51.2084300365992,51.2084300365992,51.2084300365992,51.2084300365992,51.2084300365992;3.22130244691491,3.22130244691491,3.22130244691491,3.22130244691491,3.22130244691491;12/08/2016
0;701807;701807;7;Schaarstraat (Willemijnendreef - Gapaardstraat) paar (zuid);4;;4;1;0;2;2;0.75;0.33333333333333;0;0.66666666666667;51.2051291467347,51.2051291467347;3.23253508257159,3.23253508257159;12/08/2016
0;402003;402003;4;Snaggaardstraat (Rijkepijndersstraat - Ropeerdstraat) onpaar (noord);8;;8;1;1;6;6;1;0.125;0.125;0.75;51.2153481390282,51.2153481390282,51.2153481390282,51.2153481390282,51.2153481390282;3.23123633969481,3.23123633969481,3.23123633969481,3.23123633969481,3.23123633969481;12/08/2016
0;1000908;1000908;10;Hendrik Consciencelaan (Smedenstraat - Sint-Maartensblik) kant water (west);0;;0;0;0;0;0;0;0;0;0;51.2047273507902,51.2047273507902;3.21307559308766,3.21307559308766;12/08/2016
0;201202;201202;2;Jan Boninstraat paar (zuid);10;;10;4;0;7;7;1.1;0.36363636363636;0;0.63636363636364;51.2129392592603,51.2129392592603,51.2129392592603,51.2129392592603,51.2129392592603,51.2129392592603,51.2129392592603,51.2129392592603;3.21892951927214,3.21892951927214,3.21892951927214,3.21892951927214,3.21892951927214,3.21892951927214,3.21892951927214,3.21892951927214;12/08/2016
0;800101;800101;8;Boudewijn Ravestraat onpaar (oost);31;;31;13;0;9;9;0.70967741935484;0.59090909090909;0;0.40909090909091;51.2025358142744,51.2025358142744,51.2025358142744,51.2025358142744,51.2025358142744,51.2025358142744,51.2025358142744,51.2025358142744,51.2025358142744;3.22990320039744,3.22990320039744,3.22990320039744,3.22990320039744,3.22990320039744,3.22990320039744,3.22990320039744,3.22990320039744,3.22990320039744;12/08/2016
0;1102001;1102001;11;Mariastraat (Sint-Salvatorskerkhof - Pijpersstraat) onpaar (oost);5;5;0;0;0;1;1;10;0;0;1;51.2061819500787,51.2061819500787,51.2061819500787,51.2061819500787,51.2061819500787,51.2061819500787;3.22298482553894,3.22298482553894,3.22298482553894,3.22298482553894,3.22298482553894,3.22298482553894;12/08/2016
0;1100705;1100705;11;Goezeputstraat (Oostmeers - Heilige-Geeststraat) onpaar (zuid);6;;6;4;0;2;2;1;0.66666666666667;0;0.33333333333333;51.2049580634326,51.2049580634326,51.2049580634326,51.2049580634326,51.2049580634326,51.2049580634326,51.2049580634326,51.2049580634326,51.2049580634326,51.2049580634326,51.2049580634326,51.2049580634326,51.2049580634326,51.2049580634326;3.22297060009689,3.22297060009689,3.22297060009689,3.22297060009689,3.22297060009689,3.22297060009689,3.22297060009689,3.22297060009689,3.22297060009689,3.22297060009689,3.22297060009689,3.22297060009689,3.22297060009689,3.22297060009689;12/08/2016
0;202102;202102;2;Pottenmakerstraat onpaar (zuid);0;;0;0;0;0;0;0;0;0;0;51.2116947274339,51.2116947274339,51.2116947274339,51.2116947274339,51.2116947274339,51.2116947274339,51.2116947274339,51.2116947274339,51.2116947274339,51.2116947274339,51.2116947274339,51.2116947274339,51.2116947274339,51.2116947274339,51.2116947274339,51.2116947274339,51.2116947274339,51.2116947274339,51.2116947274339,51.2116947274339;3.22048785208691,3.22048785208691,3.22048785208691,3.22048785208691,3.22048785208691,3.22048785208691,3.22048785208691,3.22048785208691,3.22048785208691,3.22048785208691,3.22048785208691,3.22048785208691,3.22048785208691,3.22048785208691,3.22048785208691,3.22048785208691,3.22048785208691,3.22048785208691,3.22048785208691,3.22048785208691;12/08/2016
0;800802;800802;8;Gentpoortvest (Sentillenhof - B.Ravestraat) kant huizen (noord);0;;0;0;0;0;0;0;0;0;0;51.2011742798577,51.2011742798577,51.2011742798577,51.2011742798577,51.2011742798577,51.2011742798577,51.2011742798577;3.23099890479118,3.23099890479118,3.23099890479118,3.23099890479118,3.23099890479118,3.23099890479118,3.23099890479118;12/08/2016
0;100400;100400;1;Geerwijnstraat;0;;0;0;0;0;0;0;0;0;0;51.2097671355359,51.2097671355359,51.2097671355359,51.2097671355359,51.2097671355359,51.2097671355359,51.2097671355359,51.2097671355359,51.2097671355359,51.2097671355359,51.2097671355359,51.2097671355359,51.2097671355359,51.2097671355359,51.2097671355359,51.2097671355359,51.2097671355359,51.2097671355359,51.2097671355359;3.21996704730368,3.21996704730368,3.21996704730368,3.21996704730368,3.21996704730368,3.21996704730368,3.21996704730368,3.21996704730368,3.21996704730368,3.21996704730368,3.21996704730368,3.21996704730368,3.21996704730368,3.21996704730368,3.21996704730368,3.21996704730368,3.21996704730368,3.21996704730368,3.21996704730368;12/08/2016
0;601201;601201;6;Langestraat (Predikherenrei - Predikherenstraat) onpaar (noord);0;;0;0;0;0;0;0;0;0;0;51.2097331331871,51.2097331331871,51.2097331331871,51.2097331331871,51.2097331331871;3.23228091991666,3.23228091991666,3.23228091991666,3.23228091991666,3.23228091991666;12/08/2016
0;1102900;1102900;11;Sint-Amandsstraat;0;;0;0;0;0;0;0;0;0;0;51.2083551759091,51.2083551759091,51.2083551759091,51.2083551759091,51.2083551759091,51.2083551759091,51.2083551759091,51.2083551759091;3.22182823166893,3.22182823166893,3.22182823166893,3.22182823166893,3.22182823166893,3.22182823166893,3.22182823166893,3.22182823166893;12/08/2016
0;1000602;1000602;10;Greinschuurstraat (Lane - Smedenstraat) paar (oost);10;;10;8;0;1;1;0.9;0.88888888888889;0;0.11111111111111;51.2064571853917,51.2064571853917,51.2064571853917,51.2064571853917,51.2064571853917,51.2064571853917,51.2064571853917,51.2064571853917;3.21399020587664,3.21399020587664,3.21399020587664,3.21399020587664,3.21399020587664,3.21399020587664,3.21399020587664,3.21399020587664;12/08/2016
0;702301;702301;7;Willemijnendreef onpaar (noord);0;;0;0;0;0;0;0;0;0;0;51.2049182919106,51.2049182919106,51.2049182919106,51.2049182919106,51.2049182919106,51.2049182919106,51.2049182919106,51.2049182919106,51.2049182919106,51.2049182919106;3.2324203085426,3.2324203085426,3.2324203085426,3.2324203085426,3.2324203085426,3.2324203085426,3.2324203085426,3.2324203085426,3.2324203085426,3.2324203085426;12/08/2016
0;300906;300906;3;James Wealestraat zuid paar;1;;1;1;0;0;0;1;1;0;0;51.2176136524083,51.2176136524083,51.2176136524083,51.2176136524083,51.2176136524083;3.22246973767693,3.22246973767693,3.22246973767693,3.22246973767693,3.22246973767693;12/08/2016
0;1100202;1100202;11;Dweersstraat paar (west);0;;0;0;0;0;0;0;0;0;0;51.2066158554998,51.2066158554998,51.2066158554998,51.2066158554998,51.2066158554998,51.2066158554998,51.2066158554998,51.2066158554998,51.2066158554998;3.21921446048373,3.21921446048373,3.21921446048373,3.21921446048373,3.21921446048373,3.21921446048373,3.21921446048373,3.21921446048373,3.21921446048373;12/08/2016
0;103202;103202;1;Hoefijzerlaan (Kleine Hoefijzerstraat - Neststraat) paar (oost);0;;0;0;0;0;0;0;0;0;0;51.2068861026796,51.2068861026796,51.2068861026796,51.2068861026796,51.2068861026796,51.2068861026796;3.21673759418915,3.21673759418915,3.21673759418915,3.21673759418915,3.21673759418915,3.21673759418915;12/08/2016
0;402004;402004;4;Snaggaardstraat (Ropeerdstraat - Speelmansstraat) onpaar (noord);5;;5;1;0;4;4;1;0.2;0;0.8;51.2153798703955,51.2153798703955,51.2153798703955,51.2153798703955;3.23188505790529,3.23188505790529,3.23188505790529,3.23188505790529;12/08/2016
0;1201303;1201303;12;Groene Rei kant huizen (zuid) (Meestraat - Peerdenstraat);7;;7;5;0;1;1;0.85714285714286;0.83333333333333;0;0.16666666666667;51.2087199794579,51.2087199794579;3.2294773872471,3.2294773872471;12/08/2016
0;701202;701202;7;Kruitenbergstraat (Zwarteleertouwersstraat - Witteleertouwersstraat) onpaar (noord);0;;0;0;0;0;0;0;0;0;0;51.2081905226706,51.2081905226706;3.2321413816822,3.2321413816822;12/08/2016
0;701303;701303;7;Minderbroederstraat (Park - 't Zweerd) kant park (zuid);19;;19;3;0;16;16;1;0.15789473684211;0;0.84210526315789;51.2072854036943,51.2072854036943,51.2072854036943,51.2072854036943,51.2072854036943,51.2072854036943,51.2072854036943,51.2072854036943,51.2072854036943,51.2072854036943,51.2072854036943;3.23068941029898,3.23068941029898,3.23068941029898,3.23068941029898,3.23068941029898,3.23068941029898,3.23068941029898,3.23068941029898,3.23068941029898,3.23068941029898,3.23068941029898;12/08/2016
0;801503;801503;8;Nieuwe Gentweg (Werkhuisstraat - Garenmarkt) onpaar (noord);0;;0;0;0;0;0;0;0;0;0;51.2042407013349,51.2042407013349,51.2042407013349,51.2042407013349,51.2042407013349,51.2042407013349,51.2042407013349,51.2042407013349;3.22956459856194,3.22956459856194,3.22956459856194,3.22956459856194,3.22956459856194,3.22956459856194,3.22956459856194,3.22956459856194;12/08/2016
0;201902;201902;2;Pieter Pourbusstraat paar (zuid);5;;5;3;0;2;2;1;0.6;0;0.4;51.2117295415596,51.2117295415596,51.2117295415596,51.2117295415596,51.2117295415596,51.2117295415596,51.2117295415596,51.2117295415596;3.22252388270093,3.22252388270093,3.22252388270093,3.22252388270093,3.22252388270093,3.22252388270093,3.22252388270093,3.22252388270093;12/08/2016
0;303109;303109;3;Sint-Clarastraat (J.Wealestraat - Sint-Claradreef) onpaar (west);6;;6;2;0;1;1;0.5;0.66666666666667;0;0.33333333333333;51.2184592722391,51.2184592722391,51.2184592722391,51.2184592722391,51.2184592722391,51.2184592722391,51.2184592722391,51.2184592722391;3.22446953400419,3.22446953400419,3.22446953400419,3.22446953400419,3.22446953400419,3.22446953400419,3.22446953400419,3.22446953400419;12/08/2016
0;502703;502703;5;Stijn Streuvelstraat (Peperstraat - A.Rodenbachstraat) paar (zuid);11;;11;7;0;2;2;0.81818181818182;0.77777777777778;0;0.22222222222222;51.212371307039,51.212371307039,51.212371307039,51.212371307039,51.212371307039;3.23488272895524,3.23488272895524,3.23488272895524,3.23488272895524,3.23488272895524;12/08/2016
0;1102305;1102305;11;Noordzandstraat (Prinsenhof - Korte Zilverstraat) paar (noord);0;;0;0;0;0;0;0;0;0;0;51.2081943122309,51.2081943122309,51.2081943122309,51.2081943122309;3.22089499301895,3.22089499301895,3.22089499301895,3.22089499301895;12/08/2016
0;1103403;1103403;11;Wollestraat (Markt - Oude Burg) paar (west);0;;0;0;0;0;0;0;0;0;0;51.2078765553077,51.2078765553077,51.2078765553077,51.2078765553077,51.2078765553077;3.22553708136575,3.22553708136575,3.22553708136575,3.22553708136575,3.22553708136575;12/08/2016
0;101203;101203;1;Korte Lane (Hoefijzerlaan - Neststraat) onpaar (zuid);0;;0;0;0;0;0;0;0;0;0;51.2075669571404,51.2075669571404;3.21632414457604,3.21632414457604;12/08/2016
0;1203801;1203801;12;Sint-Walburgastraat onpaar (noord);14;;14;3;0;2;2;0.35714285714286;0.6;0;0.4;51.2105643350815,51.2105643350815,51.2105643350815,51.2105643350815,51.2105643350815,51.2105643350815,51.2105643350815;3.22846006410309,3.22846006410309,3.22846006410309,3.22846006410309,3.22846006410309,3.22846006410309,3.22846006410309;12/08/2016
