ID;Straat;Aantal;Type;Opmerking;latWGS84;loWGS84;Aangemaakt op
0;Rodestraat;0;LaLo;;51.2121670230667,51.2121670230667,51.2121670230667,51.2121670230667,51.2121670230667,51.2121670230667,51.2121670230667,51.2121670230667,51.2121670230667,51.2121670230667,51.2121670230667;3.23370691207712,3.23370691207712,3.23370691207712,3.23370691207712,3.23370691207712,3.23370691207712,3.23370691207712,3.23370691207712,3.23370691207712,3.23370691207712,3.23370691207712;22/06/2016
0;Sint-Gilliskerkhof;9;L;;51.2150607424523,51.2150607424523;3.22649215355515,3.22649215355515;22/06/2016
0;Carmersstraat;13;L;;51.2159129367977,51.2159129367977,51.2159129367977;3.23690571630233,3.23690571630233,3.23690571630233;22/06/2016
0;Moerstraat;3;L;;51.2092436402739,51.2092436402739,51.2092436402739,51.2092436402739,51.2092436402739,51.2092436402739;3.2195870009623,3.2195870009623,3.2195870009623,3.2195870009623,3.2195870009623,3.2195870009623;22/06/2016
0;Zakske;5;L;;51.2117881626763,51.2117881626763;3.21967378016055,3.21967378016055;22/06/2016
0;Zuidzandstraat;0;LaLo;;51.2051900735288,51.2051900735288,51.2051900735288,51.2051900735288,51.2051900735288;3.21852462631523,3.21852462631523,3.21852462631523,3.21852462631523,3.21852462631523;22/06/2016
0;Kazernevest;11;L;;51.2087400205574,51.2087400205574,51.2087400205574,51.2087400205574,51.2087400205574,51.2087400205574,51.2087400205574,51.2087400205574,51.2087400205574,51.2087400205574,51.2087400205574,51.2087400205574,51.2087400205574,51.2087400205574;3.24021599466721,3.24021599466721,3.24021599466721,3.24021599466721,3.24021599466721,3.24021599466721,3.24021599466721,3.24021599466721,3.24021599466721,3.24021599466721,3.24021599466721,3.24021599466721,3.24021599466721,3.24021599466721;22/06/2016
0;Snaggaardstraat;0;LaLo;;51.2153625528019,51.2153625528019;3.23280254876823,3.23280254876823;22/06/2016
0;Coupure;16;L;;51.2066254302837,51.2066254302837;3.23467554698885,3.23467554698885;22/06/2016
0;Riddersstraat;6;L;;51.2103401375942,51.2103401375942,51.2103401375942,51.2103401375942,51.2103401375942;3.22883087403044,3.22883087403044,3.22883087403044,3.22883087403044,3.22883087403044;22/06/2016
0;Duinenabdijstraat;2;L;;51.2171591614126,51.2171591614126,51.2171591614126,51.2171591614126;3.2301921082196,3.2301921082196,3.2301921082196,3.2301921082196;22/06/2016
0;Guido Gezelleplein;0;LaLo;;51.2049629908235,51.2049629908235,51.2049629908235,51.2049629908235,51.2049629908235,51.2049629908235;3.22402385611614,3.22402385611614,3.22402385611614,3.22402385611614,3.22402385611614,3.22402385611614;22/06/2016
0;Nieuwe Gentweg;14;L;;51.2034559177951,51.2034559177951,51.2034559177951,51.2034559177951,51.2034559177951,51.2034559177951,51.2034559177951,51.2034559177951,51.2034559177951,51.2034559177951,51.2034559177951,51.2034559177951,51.2034559177951,51.2034559177951,51.2034559177951,51.2034559177951;3.22720230849843,3.22720230849843,3.22720230849843,3.22720230849843,3.22720230849843,3.22720230849843,3.22720230849843,3.22720230849843,3.22720230849843,3.22720230849843,3.22720230849843,3.22720230849843,3.22720230849843,3.22720230849843,3.22720230849843,3.22720230849843;22/06/2016
0;Ezelstraat;8;L;;51.212967643982,51.212967643982,51.212967643982;3.21869637426511,3.21869637426511,3.21869637426511;22/06/2016
0;Moerstraat;2;L;;51.2090058505882,51.2090058505882,51.2090058505882,51.2090058505882,51.2090058505882;3.21932534645413,3.21932534645413,3.21932534645413,3.21932534645413,3.21932534645413;22/06/2016
0;Walplein;2;H;;51.2029470822556,51.2029470822556;3.22407514731254,3.22407514731254;22/06/2016
0;Pandreitje;8;L;;51.2069601847588,51.2069601847588,51.2069601847588;3.22851311203128,3.22851311203128,3.22851311203128;22/06/2016
0;Kraanplein;3;H;;51.2104793448953,51.2104793448953;3.22512464854082,3.22512464854082;22/06/2016
0;Leeuwstraat;4;L;;51.210079315879,51.210079315879,51.210079315879,51.210079315879,51.210079315879,51.210079315879,51.210079315879;3.21900555825597,3.21900555825597,3.21900555825597,3.21900555825597,3.21900555825597,3.21900555825597,3.21900555825597;22/06/2016
0;Kazernevest;10;L;;51.2118864612346,51.2118864612346,51.2118864612346,51.2118864612346,51.2118864612346;3.24023399123961,3.24023399123961,3.24023399123961,3.24023399123961,3.24023399123961;22/06/2016
0;Hooistraat;9;L;;51.2092644544415,51.2092644544415,51.2092644544415,51.2092644544415,51.2092644544415,51.2092644544415,51.2092644544415;3.23737138627274,3.23737138627274,3.23737138627274,3.23737138627274,3.23737138627274,3.23737138627274,3.23737138627274;22/06/2016
0;Speelmansstraat;16;L;;51.2143961474979,51.2143961474979,51.2143961474979,51.2143961474979,51.2143961474979,51.2143961474979,51.2143961474979;3.23329288911627,3.23329288911627,3.23329288911627,3.23329288911627,3.23329288911627,3.23329288911627,3.23329288911627;22/06/2016
0;Oostmeers;4;L;;51.2031515974179,51.2031515974179,51.2031515974179,51.2031515974179,51.2031515974179,51.2031515974179,51.2031515974179,51.2031515974179,51.2031515974179,51.2031515974179,51.2031515974179,51.2031515974179,51.2031515974179,51.2031515974179;3.22090468267027,3.22090468267027,3.22090468267027,3.22090468267027,3.22090468267027,3.22090468267027,3.22090468267027,3.22090468267027,3.22090468267027,3.22090468267027,3.22090468267027,3.22090468267027,3.22090468267027,3.22090468267027;22/06/2016
0;Balsemboomstraat;6;L;;51.2096917727034,51.2096917727034,51.2096917727034,51.2096917727034;3.2389162929874,3.2389162929874,3.2389162929874,3.2389162929874;22/06/2016
0;Sint-Gilliskerkhof;7;L;;51.2150981730957,51.2150981730957,51.2150981730957,51.2150981730957;3.22652813994786,3.22652813994786,3.22652813994786,3.22652813994786;22/06/2016
0;Ezelstraat;0;LaLo;;51.2118433445683,51.2118433445683,51.2118433445683,51.2118433445683,51.2118433445683,51.2118433445683,51.2118433445683,51.2118433445683,51.2118433445683,51.2118433445683,51.2118433445683,51.2118433445683,51.2118433445683,51.2118433445683,51.2118433445683,51.2118433445683,51.2118433445683;3.21998607323639,3.21998607323639,3.21998607323639,3.21998607323639,3.21998607323639,3.21998607323639,3.21998607323639,3.21998607323639,3.21998607323639,3.21998607323639,3.21998607323639,3.21998607323639,3.21998607323639,3.21998607323639,3.21998607323639,3.21998607323639,3.21998607323639;22/06/2016
0;Katelijnestraat;5;L;;51.2018935494742,51.2018935494742,51.2018935494742,51.2018935494742,51.2018935494742,51.2018935494742,51.2018935494742,51.2018935494742,51.2018935494742,51.2018935494742,51.2018935494742;3.22693800623108,3.22693800623108,3.22693800623108,3.22693800623108,3.22693800623108,3.22693800623108,3.22693800623108,3.22693800623108,3.22693800623108,3.22693800623108,3.22693800623108;22/06/2016
0;Smedenstraat;12;L;;51.2055557080489,51.2055557080489,51.2055557080489,51.2055557080489,51.2055557080489,51.2055557080489,51.2055557080489,51.2055557080489,51.2055557080489,51.2055557080489,51.2055557080489,51.2055557080489,51.2055557080489,51.2055557080489,51.2055557080489,51.2055557080489,51.2055557080489,51.2055557080489,51.2055557080489;3.21549204594805,3.21549204594805,3.21549204594805,3.21549204594805,3.21549204594805,3.21549204594805,3.21549204594805,3.21549204594805,3.21549204594805,3.21549204594805,3.21549204594805,3.21549204594805,3.21549204594805,3.21549204594805,3.21549204594805,3.21549204594805,3.21549204594805,3.21549204594805,3.21549204594805;22/06/2016
0;'s-Gravenhof;4;H;;51.219583687096,51.219583687096;3.22877109633456,3.22877109633456;22/06/2016
0;Boninvest;3;H;;51.2038686613256,51.2038686613256;3.23529409963701,3.23529409963701;22/06/2016
0;Oude Gentweg;2;L;;51.2026369483941,51.2026369483941,51.2026369483941,51.2026369483941,51.2026369483941,51.2026369483941,51.2026369483941,51.2026369483941,51.2026369483941,51.2026369483941;3.23241132332229,3.23241132332229,3.23241132332229,3.23241132332229,3.23241132332229,3.23241132332229,3.23241132332229,3.23241132332229,3.23241132332229,3.23241132332229;22/06/2016
0;Hoogstraat;3;L;;51.2092729952972,51.2092729952972,51.2092729952972,51.2092729952972;3.22824627854177,3.22824627854177,3.22824627854177,3.22824627854177;22/06/2016
0;Beenhouwersstraat;18;L;;51.2096979007046,51.2096979007046,51.2096979007046,51.2096979007046,51.2096979007046,51.2096979007046,51.2096979007046,51.2096979007046,51.2096979007046,51.2096979007046,51.2096979007046,51.2096979007046,51.2096979007046,51.2096979007046,51.2096979007046,51.2096979007046,51.2096979007046,51.2096979007046;3.21648925010856,3.21648925010856,3.21648925010856,3.21648925010856,3.21648925010856,3.21648925010856,3.21648925010856,3.21648925010856,3.21648925010856,3.21648925010856,3.21648925010856,3.21648925010856,3.21648925010856,3.21648925010856,3.21648925010856,3.21648925010856,3.21648925010856,3.21648925010856;22/06/2016
0;Lane;4;L;;51.2069258456635,51.2069258456635;3.2149361016249,3.2149361016249;22/06/2016
0;Westmeers;33;L;;51.2030354090074,51.2030354090074,51.2030354090074,51.2030354090074,51.2030354090074,51.2030354090074,51.2030354090074,51.2030354090074,51.2030354090074,51.2030354090074,51.2030354090074,51.2030354090074,51.2030354090074,51.2030354090074,51.2030354090074,51.2030354090074,51.2030354090074,51.2030354090074,51.2030354090074,51.2030354090074,51.2030354090074,51.2030354090074,51.2030354090074,51.2030354090074,51.2030354090074,51.2030354090074,51.2030354090074,51.2030354090074,51.2030354090074;3.21991880089192,3.21991880089192,3.21991880089192,3.21991880089192,3.21991880089192,3.21991880089192,3.21991880089192,3.21991880089192,3.21991880089192,3.21991880089192,3.21991880089192,3.21991880089192,3.21991880089192,3.21991880089192,3.21991880089192,3.21991880089192,3.21991880089192,3.21991880089192,3.21991880089192,3.21991880089192,3.21991880089192,3.21991880089192,3.21991880089192,3.21991880089192,3.21991880089192,3.21991880089192,3.21991880089192,3.21991880089192,3.21991880089192;22/06/2016
0;Buiten Boninvest;37;L;;51.2040476842428,51.2040476842428,51.2040476842428,51.2040476842428;3.23716765337958,3.23716765337958,3.23716765337958,3.23716765337958;22/06/2016
0;Walweinstraat;10;L;;51.2209420655914,51.2209420655914,51.2209420655914,51.2209420655914,51.2209420655914,51.2209420655914,51.2209420655914,51.2209420655914,51.2209420655914;3.22663049194414,3.22663049194414,3.22663049194414,3.22663049194414,3.22663049194414,3.22663049194414,3.22663049194414,3.22663049194414,3.22663049194414;22/06/2016
0;Koningin Elisabethlaan;7;L;;51.2158961304254,51.2158961304254,51.2158961304254,51.2158961304254,51.2158961304254,51.2158961304254,51.2158961304254;3.21739345874574,3.21739345874574,3.21739345874574,3.21739345874574,3.21739345874574,3.21739345874574,3.21739345874574;22/06/2016
0;Steenstraat;0;LaLo;;51.2060342909751,51.2060342909751;3.22108835781983,3.22108835781983;22/06/2016
0;Verbrand Nieuwland;1;L;;51.2103514495069,51.2103514495069;3.23338024048038,3.23338024048038;22/06/2016
0;Eiermarkt;0;LaLo;;51.2091605343661,51.2091605343661,51.2091605343661,51.2091605343661;3.22308514263045,3.22308514263045,3.22308514263045,3.22308514263045;22/06/2016
0;Snaggaardstraat;18;L;;51.2163315232113,51.2163315232113,51.2163315232113,51.2163315232113;3.23608368130677,3.23608368130677,3.23608368130677,3.23608368130677;22/06/2016
0;Leffingestraat;5;H;;51.2107124887493,51.2107124887493,51.2107124887493,51.2107124887493,51.2107124887493,51.2107124887493,51.2107124887493,51.2107124887493,51.2107124887493,51.2107124887493,51.2107124887493,51.2107124887493;3.23163719136685,3.23163719136685,3.23163719136685,3.23163719136685,3.23163719136685,3.23163719136685,3.23163719136685,3.23163719136685,3.23163719136685,3.23163719136685,3.23163719136685,3.23163719136685;22/06/2016
0;'s-Gravenhof;3;L;;51.2197648270339,51.2197648270339,51.2197648270339;3.22904900434183,3.22904900434183,3.22904900434183;22/06/2016
0;Pandreitje;8;L;;51.2068946845599,51.2068946845599,51.2068946845599,51.2068946845599,51.2068946845599,51.2068946845599,51.2068946845599,51.2068946845599;3.22833023119266,3.22833023119266,3.22833023119266,3.22833023119266,3.22833023119266,3.22833023119266,3.22833023119266,3.22833023119266;22/06/2016
0;Niklaas Desparsstraat;4;L;;51.2100380994747,51.2100380994747,51.2100380994747,51.2100380994747;3.22443438613194,3.22443438613194,3.22443438613194,3.22443438613194;22/06/2016
0;Sint-Annaplein;17;L;;51.2124244425499,51.2124244425499,51.2124244425499,51.2124244425499,51.2124244425499,51.2124244425499,51.2124244425499,51.2124244425499,51.2124244425499,51.2124244425499,51.2124244425499,51.2124244425499,51.2124244425499,51.2124244425499;3.23251614116505,3.23251614116505,3.23251614116505,3.23251614116505,3.23251614116505,3.23251614116505,3.23251614116505,3.23251614116505,3.23251614116505,3.23251614116505,3.23251614116505,3.23251614116505,3.23251614116505,3.23251614116505;22/06/2016
0;Steenstraat;0;LaLo;;51.206235042858,51.206235042858,51.206235042858,51.206235042858,51.206235042858,51.206235042858,51.206235042858;3.22147451609754,3.22147451609754,3.22147451609754,3.22147451609754,3.22147451609754,3.22147451609754,3.22147451609754;22/06/2016
0;Gouden Handstraat;5;L;;51.2137172210245,51.2137172210245,51.2137172210245;3.22692911751389,3.22692911751389,3.22692911751389;22/06/2016
0;Boninvest;2;L;;51.2045952895636,51.2045952895636;3.23590181150931,3.23590181150931;22/06/2016
0;Visspaanstraat;2;L;;51.2019670608285,51.2019670608285,51.2019670608285,51.2019670608285,51.2019670608285,51.2019670608285;3.22879189351152,3.22879189351152,3.22879189351152,3.22879189351152,3.22879189351152,3.22879189351152;22/06/2016
0;Katelijnestraat;0;LaLo;;51.2017042177467,51.2017042177467,51.2017042177467,51.2017042177467;3.22713263285269,3.22713263285269,3.22713263285269,3.22713263285269;22/06/2016
0;Coupure;12;H;;51.2072057988084,51.2072057988084,51.2072057988084,51.2072057988084,51.2072057988084;3.234290633505,3.234290633505,3.234290633505,3.234290633505,3.234290633505;22/06/2016
0;Philipstockstraat;5;L;;51.2093975534093,51.2093975534093,51.2093975534093,51.2093975534093;3.22482461148855,3.22482461148855,3.22482461148855,3.22482461148855;22/06/2016
0;Korte Riddersstraat;6;L;;51.2108573184667,51.2108573184667;3.22838467186349,3.22838467186349;22/06/2016
0;Duinenabdijstraat;4;L;;51.2173320857878,51.2173320857878,51.2173320857878,51.2173320857878;3.22985759297466,3.22985759297466,3.22985759297466,3.22985759297466;22/06/2016
0;Langerei;18;L;;51.2145772623246,51.2145772623246,51.2145772623246,51.2145772623246,51.2145772623246,51.2145772623246,51.2145772623246,51.2145772623246,51.2145772623246,51.2145772623246,51.2145772623246,51.2145772623246,51.2145772623246;3.22874949713874,3.22874949713874,3.22874949713874,3.22874949713874,3.22874949713874,3.22874949713874,3.22874949713874,3.22874949713874,3.22874949713874,3.22874949713874,3.22874949713874,3.22874949713874,3.22874949713874;22/06/2016
0;Sint-Jakobsstraat;0;LaLo;;51.2096976500305,51.2096976500305,51.2096976500305,51.2096976500305;3.22182847539293,3.22182847539293,3.22182847539293,3.22182847539293;22/06/2016
0;Zilverstraat;1;L;;51.2071543530606,51.2071543530606,51.2071543530606,51.2071543530606;3.22162901804686,3.22162901804686,3.22162901804686,3.22162901804686;22/06/2016
0;James Wealestraat;9;L;;51.2177441486927,51.2177441486927,51.2177441486927,51.2177441486927,51.2177441486927,51.2177441486927;3.22320650583479,3.22320650583479,3.22320650583479,3.22320650583479,3.22320650583479,3.22320650583479;22/06/2016
0;Biddersstraat;14;L;;51.2156194551394,51.2156194551394;3.22267375662935,3.22267375662935;22/06/2016
0;Sint-Niklaasstraat;7;L;;51.2074397097749,51.2074397097749,51.2074397097749,51.2074397097749,51.2074397097749,51.2074397097749,51.2074397097749;3.22404980813082,3.22404980813082,3.22404980813082,3.22404980813082,3.22404980813082,3.22404980813082,3.22404980813082;22/06/2016
0;Predikherenrei;8;H;;51.2091460010546,51.2091460010546,51.2091460010546,51.2091460010546,51.2091460010546,51.2091460010546,51.2091460010546,51.2091460010546,51.2091460010546,51.2091460010546,51.2091460010546,51.2091460010546,51.2091460010546,51.2091460010546,51.2091460010546,51.2091460010546,51.2091460010546,51.2091460010546,51.2091460010546,51.2091460010546,51.2091460010546,51.2091460010546,51.2091460010546,51.2091460010546,51.2091460010546;3.2323893403074,3.2323893403074,3.2323893403074,3.2323893403074,3.2323893403074,3.2323893403074,3.2323893403074,3.2323893403074,3.2323893403074,3.2323893403074,3.2323893403074,3.2323893403074,3.2323893403074,3.2323893403074,3.2323893403074,3.2323893403074,3.2323893403074,3.2323893403074,3.2323893403074,3.2323893403074,3.2323893403074,3.2323893403074,3.2323893403074,3.2323893403074,3.2323893403074;22/06/2016
0;Smedenstraat;15;L;;51.2049263820579,51.2049263820579,51.2049263820579,51.2049263820579,51.2049263820579,51.2049263820579,51.2049263820579,51.2049263820579,51.2049263820579,51.2049263820579,51.2049263820579,51.2049263820579;3.21358537869145,3.21358537869145,3.21358537869145,3.21358537869145,3.21358537869145,3.21358537869145,3.21358537869145,3.21358537869145,3.21358537869145,3.21358537869145,3.21358537869145,3.21358537869145;22/06/2016
